Date,Time,Energy,Efficiency,Power,Average,Normalised,Temperature,Voltage,Energy Used,Power Used
04/09/2024,1:25PM,44.810kWh,3.027kWh/kW,"10,025W","10,176W",0.687kW/kW,31.3C,244.3V,3.519kWh,252W
04/09/2024,1:20PM,43.962kWh,2.969kWh/kW,"10,025W","10,044W",0.678kW/kW,31.3C,243.8V,3.498kWh,240W
04/09/2024,1:15PM,43.125kWh,2.913kWh/kW,"10,039W","10,104W",0.682kW/kW,31.3C,245.8V,3.478kWh,276W
04/09/2024,1:10PM,42.283kWh,2.856kWh/kW,"10,067W","10,056W",0.679kW/kW,31.3C,243.7V,3.455kWh,360W
04/09/2024,1:05PM,41.445kWh,2.799kWh/kW,"10,067W","10,380W",0.701kW/kW,30.6C,241.5V,3.425kWh,348W
04/09/2024,1:00PM,40.580kWh,2.741kWh/kW,"10,075W","10,212W",0.690kW/kW,30.6C,241.5V,3.396kWh,360W
04/09/2024,12:55PM,39.729kWh,2.683kWh/kW,"10,159W","10,044W",0.678kW/kW,30.6C,243.3V,3.366kWh,360W
04/09/2024,12:50PM,38.892kWh,2.627kWh/kW,"10,107W","10,056W",0.679kW/kW,30.6C,242.6V,3.336kWh,372W
04/09/2024,12:45PM,38.054kWh,2.570kWh/kW,"9,958W","10,104W",0.682kW/kW,30.6C,242.1V,3.305kWh,348W
04/09/2024,12:40PM,37.212kWh,2.513kWh/kW,"9,991W","10,128W",0.684kW/kW,30.6C,242.5V,3.276kWh,384W
04/09/2024,12:35PM,36.368kWh,2.456kWh/kW,"10,060W","10,320W",0.697kW/kW,29.0C,242.3V,3.244kWh,312W
04/09/2024,12:30PM,35.508kWh,2.398kWh/kW,"9,997W","9,468W",0.640kW/kW,30.6C,241.7V,3.218kWh,276W
04/09/2024,12:25PM,34.719kWh,2.345kWh/kW,"9,917W","9,972W",0.674kW/kW,28.8C,242.7V,3.195kWh,264W
04/09/2024,12:20PM,33.888kWh,2.289kWh/kW,"9,812W","10,152W",0.686kW/kW,29.6C,241.3V,3.173kWh,264W
04/09/2024,12:15PM,33.042kWh,2.232kWh/kW,"9,942W","9,864W",0.666kW/kW,29.6C,240.6V,3.151kWh,276W
04/09/2024,12:10PM,32.220kWh,2.176kWh/kW,"9,783W","10,008W",0.676kW/kW,29.1C,242.4V,3.128kWh,276W
04/09/2024,12:05PM,31.386kWh,2.120kWh/kW,"9,767W","9,936W",0.671kW/kW,29.1C,240.8V,3.105kWh,216W
04/09/2024,12:00PM,30.558kWh,2.064kWh/kW,"9,923W","10,020W",0.677kW/kW,29.1C,237.7V,3.087kWh,144W
04/09/2024,11:55AM,29.723kWh,2.008kWh/kW,"9,777W","9,960W",0.673kW/kW,29.0C,238.1V,3.075kWh,216W
04/09/2024,11:50AM,28.893kWh,1.952kWh/kW,"9,838W","9,924W",0.670kW/kW,29.0C,239.1V,3.057kWh,240W
04/09/2024,11:45AM,28.066kWh,1.896kWh/kW,"9,800W","9,840W",0.665kW/kW,29.4C,238.8V,3.037kWh,264W
04/09/2024,11:40AM,27.246kWh,1.840kWh/kW,"9,720W","9,804W",0.662kW/kW,29.4C,239.2V,3.015kWh,240W
04/09/2024,11:35AM,26.429kWh,1.785kWh/kW,"9,666W","9,660W",0.652kW/kW,29.4C,239.0V,2.995kWh,252W
04/09/2024,11:30AM,25.624kWh,1.731kWh/kW,"9,590W","9,648W",0.652kW/kW,29.1C,239.7V,2.974kWh,252W
04/09/2024,11:25AM,24.820kWh,1.676kWh/kW,"9,473W","9,648W",0.652kW/kW,29.1C,238.4V,2.953kWh,240W
04/09/2024,11:20AM,24.016kWh,1.622kWh/kW,"9,388W","9,516W",0.643kW/kW,29.1C,238.2V,2.933kWh,252W
04/09/2024,11:15AM,23.223kWh,1.569kWh/kW,"9,398W","9,252W",0.625kW/kW,28.0C,239.4V,2.912kWh,252W
04/09/2024,11:10AM,22.452kWh,1.517kWh/kW,"9,260W","9,312W",0.629kW/kW,28.0C,238.9V,2.891kWh,252W
04/09/2024,11:05AM,21.676kWh,1.464kWh/kW,"9,173W","9,204W",0.622kW/kW,28.0C,238.6V,2.870kWh,264W
04/09/2024,11:00AM,20.909kWh,1.412kWh/kW,"9,056W","9,192W",0.621kW/kW,28.0C,238.4V,2.848kWh,156W
04/09/2024,10:55AM,20.143kWh,1.361kWh/kW,"9,016W","9,096W",0.614kW/kW,28.0C,237.8V,2.835kWh,144W
04/09/2024,10:50AM,19.385kWh,1.309kWh/kW,"8,986W","9,060W",0.612kW/kW,28.0C,237.5V,2.823kWh,144W
04/09/2024,10:45AM,18.630kWh,1.258kWh/kW,"8,874W","8,832W",0.597kW/kW,27.7C,237.5V,2.811kWh,144W
04/09/2024,10:40AM,17.894kWh,1.209kWh/kW,"8,646W","8,736W",0.590kW/kW,27.7C,237.0V,2.799kWh,144W
04/09/2024,10:35AM,17.166kWh,1.159kWh/kW,"8,605W","8,640W",0.584kW/kW,27.7C,237.6V,2.787kWh,144W
04/09/2024,10:30AM,16.446kWh,1.111kWh/kW,"8,420W","8,532W",0.576kW/kW,27.5C,238.9V,2.775kWh,144W
04/09/2024,10:25AM,15.735kWh,1.063kWh/kW,"8,244W","8,352W",0.564kW/kW,27.5C,238.0V,2.763kWh,144W
04/09/2024,10:20AM,15.039kWh,1.016kWh/kW,"8,122W","8,232W",0.556kW/kW,27.2C,237.1V,2.751kWh,216W
04/09/2024,10:15AM,14.353kWh,0.969kWh/kW,"7,977W","8,016W",0.541kW/kW,27.2C,236.8V,2.733kWh,240W
04/09/2024,10:10AM,13.685kWh,0.924kWh/kW,"7,860W","7,848W",0.530kW/kW,27.2C,237.5V,2.713kWh,228W
04/09/2024,10:05AM,13.031kWh,0.880kWh/kW,"7,703W","7,752W",0.524kW/kW,27.0C,235.6V,2.694kWh,324W
04/09/2024,10:00AM,12.385kWh,0.837kWh/kW,"7,559W","7,668W",0.518kW/kW,27.0C,234.9V,2.667kWh,348W
04/09/2024,9:55AM,11.746kWh,0.793kWh/kW,"7,447W","7,512W",0.507kW/kW,26.7C,235.0V,2.638kWh,336W
04/09/2024,9:50AM,11.120kWh,0.751kWh/kW,"7,276W","7,308W",0.494kW/kW,25.9C,233.5V,2.610kWh,336W
04/09/2024,9:45AM,10.511kWh,0.710kWh/kW,"7,094W","7,176W",0.485kW/kW,25.9C,233.0V,2.582kWh,348W
04/09/2024,9:40AM,9.913kWh,0.670kWh/kW,"7,012W","7,020W",0.474kW/kW,25.9C,235.9V,2.553kWh,348W
04/09/2024,9:35AM,9.328kWh,0.630kWh/kW,"6,860W","6,876W",0.464kW/kW,25.9C,234.3V,2.524kWh,336W
04/09/2024,9:30AM,8.755kWh,0.591kWh/kW,"6,668W","6,660W",0.450kW/kW,25.9C,234.0V,2.496kWh,360W
04/09/2024,9:25AM,8.200kWh,0.554kWh/kW,"6,497W","6,468W",0.437kW/kW,25.9C,234.5V,2.466kWh,360W
04/09/2024,9:20AM,7.661kWh,0.517kWh/kW,"6,368W","6,264W",0.423kW/kW,25.8C,232.8V,2.436kWh,372W
04/09/2024,9:15AM,7.139kWh,0.482kWh/kW,"6,003W","5,976W",0.404kW/kW,25.3C,233.5V,2.405kWh,372W
04/09/2024,9:10AM,6.641kWh,0.449kWh/kW,"5,680W","5,712W",0.386kW/kW,24.1C,234.2V,2.374kWh,360W
04/09/2024,9:05AM,6.165kWh,0.416kWh/kW,"5,515W","5,724W",0.387kW/kW,24.7C,234.7V,2.344kWh,372W
04/09/2024,9:00AM,5.688kWh,0.384kWh/kW,"5,444W","5,760W",0.389kW/kW,24.1C,234.1V,2.313kWh,312W
04/09/2024,8:55AM,5.208kWh,0.352kWh/kW,"5,577W","5,868W",0.396kW/kW,24.7C,235.1V,2.287kWh,276W
04/09/2024,8:50AM,4.719kWh,0.319kWh/kW,"5,589W","5,352W",0.361kW/kW,24.7C,235.7V,2.264kWh,252W
04/09/2024,8:45AM,4.273kWh,0.289kWh/kW,"3,695W","4,140W",0.280kW/kW,24.5C,233.8V,2.243kWh,228W
04/09/2024,8:40AM,3.928kWh,0.265kWh/kW,"3,808W","3,744W",0.253kW/kW,24.2C,234.2V,2.224kWh,156W
04/09/2024,8:35AM,3.616kWh,0.244kWh/kW,"3,000W","4,500W",0.304kW/kW,24.2C,233.2V,2.211kWh,144W
04/09/2024,8:30AM,3.241kWh,0.219kWh/kW,"2,401W","4,308W",0.291kW/kW,23.6C,232.6V,2.199kWh,156W
04/09/2024,8:25AM,2.882kWh,0.195kWh/kW,"4,314W","4,596W",0.310kW/kW,23.5C,233.5V,2.186kWh,156W
04/09/2024,8:20AM,2.499kWh,0.169kWh/kW,"4,375W","4,032W",0.272kW/kW,23.6C,234.4V,2.173kWh,132W
04/09/2024,8:15AM,2.163kWh,0.146kWh/kW,"3,357W","3,384W",0.229kW/kW,23.9C,234.5V,2.162kWh,144W
04/09/2024,8:10AM,1.881kWh,0.127kWh/kW,"3,043W","3,276W",0.221kW/kW,23.9C,234.1V,2.150kWh,144W
04/09/2024,8:05AM,1.608kWh,0.109kWh/kW,"3,056W","2,892W",0.195kW/kW,23.1C,235.3V,2.138kWh,168W
04/09/2024,8:00AM,1.367kWh,0.092kWh/kW,"2,692W","2,532W",0.171kW/kW,23.1C,231.3V,2.124kWh,240W
04/09/2024,7:55AM,1.156kWh,0.078kWh/kW,"2,317W","2,184W",0.148kW/kW,23.1C,232.3V,2.104kWh,228W
04/09/2024,7:50AM,0.974kWh,0.066kWh/kW,"1,962W","2,028W",0.137kW/kW,23.1C,231.0V,2.085kWh,252W
04/09/2024,7:45AM,0.805kWh,0.054kWh/kW,"1,765W","1,752W",0.118kW/kW,22.4C,231.3V,2.064kWh,240W
04/09/2024,7:40AM,0.659kWh,0.045kWh/kW,"1,812W","1,512W",0.102kW/kW,22.4C,232.3V,2.044kWh,240W
04/09/2024,7:35AM,0.533kWh,0.036kWh/kW,"1,480W","1,344W",0.091kW/kW,22.4C,232.3V,2.024kWh,240W
04/09/2024,7:30AM,0.421kWh,0.028kWh/kW,"1,148W","1,116W",0.075kW/kW,21.9C,231.3V,2.004kWh,240W
04/09/2024,7:25AM,0.328kWh,0.022kWh/kW,"1,219W","1,068W",0.072kW/kW,21.9C,230.9V,1.984kWh,252W
04/09/2024,7:20AM,0.239kWh,0.016kWh/kW,"1,000W",864W,0.058kW/kW,21.9C,231.6V,1.963kWh,240W
04/09/2024,7:15AM,0.167kWh,0.011kWh/kW,797W,756W,0.051kW/kW,21.9C,232.2V,1.943kWh,252W
04/09/2024,7:10AM,0.104kWh,0.007kWh/kW,705W,576W,0.039kW/kW,21.9C,232.3V,1.922kWh,252W
04/09/2024,7:05AM,0.056kWh,0.004kWh/kW,445W,348W,0.024kW/kW,21.9C,232.9V,1.901kWh,144W
04/09/2024,7:00AM,0.027kWh,0.002kWh/kW,221W,216W,0.015kW/kW,21.9C,232.2V,1.889kWh,180W
04/09/2024,6:55AM,0.009kWh,0.001kWh/kW,0W,84W,0.006kW/kW,21.9C,232.2V,1.874kWh,252W
04/09/2024,6:50AM,0.002kWh,0.000kWh/kW,41W,24W,0.002kW/kW,21.9C,231.7V,1.853kWh,252W
04/09/2024,6:45AM,0.000kWh,0.000kWh/kW,13W,0W,0.000kW/kW,21.6C,231.8V,1.832kWh,252W
04/09/2024,6:40AM,0.000kWh,0.000kWh/kW,1W,0W,0.000kW/kW,21.6C,232.3V,1.811kWh,252W
04/09/2024,6:35AM,0.000kWh,0.000kWh/kW,0W,0W,0.000kW/kW,21.6C,232.6V,1.790kWh,240W
04/09/2024,6:30AM,0.000kWh,0.000kWh/kW,0W,0W,0.000kW/kW,21.6C,232.7V,1.770kWh,252W
04/09/2024,6:25AM,0.000kWh,0.000kWh/kW,0W,0W,0.000kW/kW,21.6C,232.3V,1.749kWh,336W
04/09/2024,6:20AM,0.000kWh,0.000kWh/kW,0W,0W,0.000kW/kW,21.4C,231.7V,1.721kWh,360W
04/09/2024,6:15AM,0.000kWh,0.000kWh/kW,0W,0W,0.000kW/kW,21.4C,233.3V,1.691kWh,348W
04/09/2024,6:10AM,0.000kWh,0.000kWh/kW,0W,0W,0.000kW/kW,21.4C,232.0V,1.662kWh,384W
04/09/2024,6:05AM,0.000kWh,0.000kWh/kW,0W,0W,0.000kW/kW,21.4C,229.6V,1.630kWh,348W
04/09/2024,6:00AM,0.000kWh,0.000kWh/kW,0W,0W,0.000kW/kW,21.6C,230.0V,1.601kWh,372W
04/09/2024,5:55AM,0.000kWh,0.000kWh/kW,0W,0W,0.000kW/kW,21.6C,229.5V,1.570kWh,372W
04/09/2024,5:50AM,0.000kWh,0.000kWh/kW,0W,0W,0.000kW/kW,21.6C,230.4V,1.539kWh,240W
04/09/2024,5:45AM,0.000kWh,0.000kWh/kW,0W,0W,0.000kW/kW,21.6C,230.4V,1.519kWh,252W
04/09/2024,5:40AM,0.000kWh,0.000kWh/kW,0W,0W,0.000kW/kW,21.6C,230.8V,1.498kWh,228W
04/09/2024,5:35AM,0.000kWh,0.000kWh/kW,0W,0W,0.000kW/kW,21.6C,231.8V,1.479kWh,264W
04/09/2024,5:30AM,0.000kWh,0.000kWh/kW,0W,0W,0.000kW/kW,21.1C,231.6V,1.457kWh,240W
04/09/2024,5:25AM,0.000kWh,0.000kWh/kW,0W,0W,0.000kW/kW,21.1C,231.6V,1.437kWh,252W
04/09/2024,5:20AM,0.000kWh,0.000kWh/kW,0W,0W,0.000kW/kW,21.1C,230.5V,1.416kWh,252W
04/09/2024,5:15AM,0.000kWh,0.000kWh/kW,0W,0W,0.000kW/kW,21.1C,230.5V,1.395kWh,252W
04/09/2024,5:10AM,0.000kWh,0.000kWh/kW,0W,0W,0.000kW/kW,21.1C,230.9V,1.374kWh,180W
04/09/2024,5:05AM,0.000kWh,0.000kWh/kW,0W,0W,0.000kW/kW,21.1C,230.9V,1.359kWh,144W
04/09/2024,5:00AM,0.000kWh,0.000kWh/kW,0W,0W,0.000kW/kW,21.1C,231.7V,1.347kWh,156W
04/09/2024,4:55AM,0.000kWh,0.000kWh/kW,0W,0W,0.000kW/kW,21.1C,231.5V,1.334kWh,156W
04/09/2024,4:50AM,0.000kWh,0.000kWh/kW,0W,0W,0.000kW/kW,21.4C,232.8V,1.321kWh,156W
04/09/2024,4:45AM,0.000kWh,0.000kWh/kW,0W,0W,0.000kW/kW,21.4C,231.3V,1.308kWh,144W
04/09/2024,4:40AM,0.000kWh,0.000kWh/kW,0W,0W,0.000kW/kW,21.4C,231.1V,1.296kWh,156W
04/09/2024,4:35AM,0.000kWh,0.000kWh/kW,0W,0W,0.000kW/kW,21.1C,232.0V,1.283kWh,156W
04/09/2024,4:30AM,0.000kWh,0.000kWh/kW,0W,0W,0.000kW/kW,21.6C,231.7V,1.270kWh,156W
04/09/2024,4:25AM,0.000kWh,0.000kWh/kW,0W,0W,0.000kW/kW,21.6C,232.3V,1.257kWh,180W
04/09/2024,4:20AM,0.000kWh,0.000kWh/kW,0W,0W,0.000kW/kW,21.6C,231.9V,1.242kWh,228W
04/09/2024,4:15AM,0.000kWh,0.000kWh/kW,0W,0W,0.000kW/kW,21.6C,231.0V,1.223kWh,240W
04/09/2024,4:10AM,0.000kWh,0.000kWh/kW,0W,0W,0.000kW/kW,21.6C,231.1V,1.203kWh,228W
04/09/2024,4:05AM,0.000kWh,0.000kWh/kW,0W,0W,0.000kW/kW,21.6C,231.7V,1.184kWh,240W
04/09/2024,4:00AM,0.000kWh,0.000kWh/kW,0W,0W,0.000kW/kW,21.6C,232.1V,1.164kWh,240W
04/09/2024,3:55AM,0.000kWh,0.000kWh/kW,0W,0W,0.000kW/kW,21.6C,234.9V,1.144kWh,288W
04/09/2024,3:50AM,0.000kWh,0.000kWh/kW,0W,0W,0.000kW/kW,21.6C,233.7V,1.120kWh,336W
04/09/2024,3:45AM,0.000kWh,0.000kWh/kW,0W,0W,0.000kW/kW,21.6C,232.8V,1.092kWh,336W
04/09/2024,3:40AM,0.000kWh,0.000kWh/kW,0W,0W,0.000kW/kW,21.6C,232.4V,1.064kWh,360W
04/09/2024,3:35AM,0.000kWh,0.000kWh/kW,0W,0W,0.000kW/kW,21.6C,233.5V,1.034kWh,336W
04/09/2024,3:30AM,0.000kWh,0.000kWh/kW,0W,0W,0.000kW/kW,21.6C,232.9V,1.006kWh,348W
04/09/2024,3:25AM,0.000kWh,0.000kWh/kW,0W,0W,0.000kW/kW,21.6C,232.8V,0.977kWh,336W
04/09/2024,3:20AM,0.000kWh,0.000kWh/kW,0W,0W,0.000kW/kW,21.6C,232.9V,0.949kWh,348W
04/09/2024,3:15AM,0.000kWh,0.000kWh/kW,0W,0W,0.000kW/kW,21.6C,232.6V,0.920kWh,348W
04/09/2024,3:10AM,0.000kWh,0.000kWh/kW,0W,0W,0.000kW/kW,21.6C,232.9V,0.891kWh,348W
04/09/2024,3:05AM,0.000kWh,0.000kWh/kW,0W,0W,0.000kW/kW,21.6C,232.8V,0.862kWh,360W
04/09/2024,3:00AM,0.000kWh,0.000kWh/kW,0W,0W,0.000kW/kW,21.6C,233.5V,0.832kWh,360W
04/09/2024,2:55AM,0.000kWh,0.000kWh/kW,0W,0W,0.000kW/kW,21.4C,233.4V,0.802kWh,360W
04/09/2024,2:50AM,0.000kWh,0.000kWh/kW,0W,0W,0.000kW/kW,21.4C,233.2V,0.772kWh,372W
